MarketHour, CSWS, EDE, GRDA, INDN, KACY, KCPL, LES, MPS, NPPD, OKGE, OPPD, SECI, SPRM, SPS, WAUE, WFEC, WR
10/01/2019 06:00:00,5222.296,543.407,777.086,121.891,279.179,1922.406,399.574,985.186,1552.043,3930.427,1394.287,719.244,374.137,3415.281,2994.449,1036.370,3940.150
10/01/2019 07:00:00,4995.233,515.338,763.474,114.319,274.878,1826.158,375.657,931.658,1501.198,3785.245,1313.745,693.009,350.623,3311.671,2937.483,998.392,3788.366
10/01/2019 08:00:00,4816.828,492.572,753.443,110.339,267.031,1744.475,363.600,895.997,1493.625,3668.121,1253.595,674.249,334.401,3259.507,2901.948,977.377,3672.382
10/01/2019 09:00:00,4682.813,481.505,749.113,107.633,259.404,1695.075,353.386,872.529,1454.456,3583.516,1215.006,641.555,322.534,3215.746,2877.189,962.964,3573.084
10/01/2019 10:00:00,4624.692,485.578,749.743,108.988,260.491,1685.929,353.173,861.704,1454.938,3560.101,1211.147,643.224,321.876,3186.045,2892.783,941.869,3520.260
10/01/2019 11:00:00,4768.713,521.053,758.703,112.098,267.823,1754.620,376.311,902.687,1470.944,3671.690,1272.799,650.973,337.816,3225.504,2989.898,955.114,3658.611
10/01/2019 12:00:00,5105.720,583.894,783.180,120.166,287.425,1925.762,428.263,990.913,1559.243,3884.780,1396.705,685.785,376.117,3354.128,3196.985,1007.830,3862.053
10/01/2019 13:00:00,5184.315,612.464,753.653,124.354,292.892,2023.514,457.350,1030.088,1642.154,3999.071,1484.032,722.996,397.692,3477.166,3383.090,1008.921,4008.065
10/01/2019 14:00:00,5398.933,644.176,765.278,130.570,301.515,2095.873,450.894,1081.476,1648.617,4140.995,1468.633,734.997,423.377,3518.412,3375.880,1023.188,4153.297
10/01/2019 15:00:00,5717.716,696.103,720.108,140.455,319.885,2236.594,445.276,1163.835,1665.347,4415.799,1463.176,746.872,459.787,3552.776,3378.310,1070.641,4417.333
10/01/2019 16:00:00,6181.817,750.988,752.231,155.187,339.288,2426.294,445.579,1278.117,1685.124,4745.178,1474.598,768.042,502.640,3628.847,3381.163,1121.770,4682.137
10/01/2019 17:00:00,6723.412,801.350,781.439,172.883,359.806,2610.900,438.671,1376.565,1707.536,5021.540,1480.471,771.889,540.497,3636.014,3368.598,1175.454,4934.209
10/01/2019 18:00:00,7160.270,845.785,810.413,189.157,379.800,2779.088,431.099,1468.822,1706.694,5218.645,1466.332,758.166,575.421,3638.375,3341.906,1239.983,5189.500
10/01/2019 19:00:00,7578.658,882.785,830.424,202.447,392.062,2917.599,424.609,1547.122,1746.278,5428.110,1455.204,753.813,607.549,3742.310,3334.547,1309.786,5350.599
10/01/2019 20:00:00,7955.973,905.156,835.397,212.689,398.354,3009.920,417.649,1603.278,1751.989,5507.590,1441.787,746.674,629.382,3802.115,3309.598,1339.639,5472.254
10/01/2019 21:00:00,8172.283,917.874,841.415,219.824,398.261,3087.075,412.997,1645.970,1712.496,5582.601,1417.250,741.995,648.023,3777.345,3296.271,1350.597,5502.737
10/01/2019 22:00:00,8125.593,917.911,836.179,222.494,393.232,3095.712,412.392,1640.576,1694.877,5584.445,1422.437,732.072,650.660,3808.130,3246.778,1298.990,5424.825
10/01/2019 23:00:00,7841.202,893.583,813.875,216.620,383.295,3008.223,405.303,1594.181,1685.691,5450.499,1420.318,713.554,628.822,3801.868,3280.630,1279.345,5277.948
10/02/2019 00:00:00,7444.156,844.792,782.693,209.144,372.572,2863.651,399.373,1528.482,1705.393,5255.796,1405.010,697.164,594.976,3793.173,3307.140,1243.843,5013.667
10/02/2019 01:00:00,7127.470,813.500,762.580,203.074,373.760,2795.761,399.418,1488.082,1730.555,5098.804,1419.335,693.617,572.864,3769.357,3373.768,1218.803,4804.180
10/02/2019 02:00:00,6778.762,771.861,746.652,191.136,361.632,2671.346,387.201,1425.829,1718.542,4940.878,1389.607,686.931,536.664,3765.889,3358.370,1210.359,4601.458
10/02/2019 03:00:00,6415.585,708.204,724.734,171.636,345.188,2508.655,363.439,1333.916,1654.384,4675.678,1307.680,663.235,496.774,3650.318,3298.285,1162.411,4310.351
10/02/2019 04:00:00,5902.734,642.649,781.978,153.881,323.213,2301.032,329.969,1211.106,1563.755,4380.885,1202.966,635.433,449.861,3497.418,3146.198,1093.813,3945.027
10/02/2019 05:00:00,5365.224,581.428,755.862,138.543,303.697,2104.891,298.479,1097.863,1472.462,4077.653,1106.578,598.592,404.579,3319.389,3021.021,1021.653,3723.829
